FID,OBJECTID,ENTITY,LAYER1,ACTIVE,ROW_ID,COL_ID,ACRES,CELL_INTGR,Diff,Cal
6638,3601,Polyline,1,0,16.000000000000000,3.000000000000000,639.996999999999957,1016003,0.0000000,0.0000000
6639,13433,Polyline,1,1,63.000000000000000,80.000000000000000,639.996999999999957,1063080,0.0000000,0.0100000
6640,11206,Polyline,1,1,52.000000000000000,62.000000000000000,639.996999999999957,1052062,0.0041620,0.0162184
6641,20836,Polyline,1,0,99.000000000000000,139.000000000000000,639.996999999999957,1099139,0.0000000,0.0000000
6642,8892,Polyline,1,1,41.000000000000000,44.000000000000000,639.996999999999957,1041044,0.0000000,0.0100000
6643,19020,Polyline,1,1,88.000000000000000,121.000000000000000,639.996999999999957,1088121,0.0002448,0.0401985
6644,6427,Polyline,1,0,30.000000000000000,26.000000000000000,639.996999999999957,1030026,0.0000000,0.0000000
6645,16153,Polyline,1,1,77.000000000000000,103.000000000000000,639.996999999999957,1077103,0.0001603,0.0117894
6646,4233,Polyline,1,1,19.000000000000000,8.000000000000000,639.996999999999957,1019008,0.0000000,0.0100000
6647,7779,Polyline,1,1,66.000000000000000,85.000000000000000,639.996999999999957,1066085,0.0000000,0.0100000
6648,11841,Polyline,1,1,55.000000000000000,67.000000000000000,639.996999999999957,1055067,0.0038350,0.0128684
6649,21335,Polyline,1,0,102.000000000000000,144.000000000000000,639.996999999999957,1102144,0.0000000,0.0000000
6650,9504,Polyline,1,1,44.000000000000000,49.000000000000000,639.996999999999957,1044049,0.0002395,0.0106465
6651,19361,Polyline,1,1,91.000000000000000,126.000000000000000,639.996999999999957,1091126,0.0000204,0.0660476
6652,7063,Polyline,1,1,33.000000000000000,31.000000000000000,639.996999999999957,1033031,-0.0039862,0.0230020
6653,17347,Polyline,1,1,80.000000000000000,108.000000000000000,639.996999999999957,1080108,0.0000251,0.0139413
6654,4788,Polyline,1,1,22.000000000000000,13.000000000000000,639.996999999999957,1022013,0.0000000,0.0100000
6655,13954,Polyline,1,1,69.000000000000000,90.000000000000000,639.996999999999957,1069090,0.0000000,0.0100000
6656,12260,Polyline,1,1,58.000000000000000,72.000000000000000,639.996999999999957,1058072,0.0000000,0.0100000
6657,10228,Polyline,1,1,47.000000000000000,54.000000000000000,639.996999999999957,1047054,0.0021918,0.0147686
6658,19938,Polyline,1,0,94.000000000000000,131.000000000000000,639.996999999999957,1094131,0.0000000,0.0000000
6659,7912,Polyline,1,1,36.000000000000000,36.000000000000000,639.996999999999957,1036036,-0.0051361,0.0152081
6660,17924,Polyline,1,1,83.000000000000000,113.000000000000000,639.996999999999957,1083113,0.0003091,0.0190902
6661,5310,Polyline,1,1,25.000000000000000,18.000000000000000,639.996999999999957,1025018,0.0007066,0.0138822
6662,12571,Polyline,1,1,72.000000000000000,95.000000000000000,639.996999999999957,1072095,0.0000000,0.0100000
6663,13082,Polyline,1,1,61.000000000000000,77.000000000000000,639.996999999999957,1061077,0.0000000,0.0100000
6664,10564,Polyline,1,1,50.000000000000000,59.000000000000000,639.996999999999957,1050059,0.0038077,0.0170073
6665,19405,Polyline,1,0,97.000000000000000,136.000000000000000,639.996999999999957,1097136,0.0000000,0.0000000
6666,8475,Polyline,1,1,39.000000000000000,41.000000000000000,639.996999999999957,1039041,0.0000000,0.0100000
6667,18369,Polyline,1,1,86.000000000000000,118.000000000000000,639.996999999999957,1086118,0.0003676,0.0298376
6668,6171,Polyline,1,1,28.000000000000000,23.000000000000000,639.996999999999957,1028023,-0.0000819,0.0251742
6669,15856,Polyline,1,1,75.000000000000000,100.000000000000000,639.996999999999957,1075100,0.0002010,0.0108954
6670,3812,Polyline,1,0,17.000000000000000,5.000000000000000,639.996999999999957,1017005,0.0000000,0.0000000
6671,13623,Polyline,1,1,64.000000000000000,82.000000000000000,639.996999999999957,1064082,0.0000000,0.0100000
6672,9086,Polyline,1,1,53.000000000000000,64.000000000000000,639.996999999999957,1053064,0.0042226,0.0152655
6673,20600,Polyline,1,0,100.000000000000000,141.000000000000000,639.996999999999957,1100141,0.0000000,0.0000000
6674,9216,Polyline,1,1,42.000000000000000,46.000000000000000,639.996999999999957,1042046,0.0000000,0.0100000
6675,18961,Polyline,1,1,89.000000000000000,123.000000000000000,639.996999999999957,1089123,0.0001823,0.0490915
6676,6610,Polyline,1,1,31.000000000000000,28.000000000000000,639.996999999999957,1031028,-0.0023735,0.0269219
6677,16702,Polyline,1,1,78.000000000000000,105.000000000000000,639.996999999999957,1078105,0.0000484,0.0124065
6678,4461,Polyline,1,1,20.000000000000000,10.000000000000000,639.996999999999957,1020010,0.0000000,0.0100000
6679,14323,Polyline,1,1,67.000000000000000,87.000000000000000,639.996999999999957,1067087,0.0000000,0.0100000
6680,12031,Polyline,1,1,56.000000000000000,69.000000000000000,639.996999999999957,1056069,0.0035367,0.0114625
6681,21600,Polyline,1,0,103.000000000000000,146.000000000000000,639.996999999999957,1103146,0.0000000,0.0000000
6682,9694,Polyline,1,1,45.000000000000000,51.000000000000000,639.996999999999957,1045051,0.0010198,0.0123057
6683,19572,Polyline,1,1,92.000000000000000,128.000000000000000,639.996999999999957,1092128,-0.0000210,0.0796231
6684,6007,Polyline,1,1,34.000000000000000,33.000000000000000,639.996999999999957,1034033,-0.0045555,0.0197323
6685,17558,Polyline,1,1,81.000000000000000,110.000000000000000,639.996999999999957,1081110,0.0002959,0.0155475
6686,4730,Polyline,1,1,23.000000000000000,15.000000000000000,639.996999999999957,1023015,0.0000000,0.0100000
6687,14798,Polyline,1,1,70.000000000000000,92.000000000000000,639.996999999999957,1070092,0.0000000,0.0100000
6688,12716,Polyline,1,1,59.000000000000000,74.000000000000000,639.996999999999957,1059074,0.0000000,0.0100000
6689,10467,Polyline,1,1,48.000000000000000,56.000000000000000,639.996999999999957,1048056,0.0029706,0.0161517
6690,20187,Polyline,1,0,95.000000000000000,133.000000000000000,639.996999999999957,1095133,0.0000000,0.0000000
6691,8102,Polyline,1,1,37.000000000000000,38.000000000000000,639.996999999999957,1037038,-0.0046975,0.0127154
6692,17724,Polyline,1,1,84.000000000000000,115.000000000000000,639.996999999999957,1084115,0.0003136,0.0227032
6693,5353,Polyline,1,1,26.000000000000000,20.000000000000000,639.996999999999957,1026020,0.0005826,0.0181106
6694,15526,Polyline,1,1,73.000000000000000,97.000000000000000,639.996999999999957,1073097,0.0002596,0.0101309
6695,3391,Polyline,1,0,15.000000000000000,2.000000000000000,639.996999999999957,1015002,0.0000000,0.0000000
6696,10364,Polyline,1,1,62.000000000000000,79.000000000000000,639.996999999999957,1062079,0.0000000,0.0100000
6697,11017,Polyline,1,1,51.000000000000000,61.000000000000000,639.996999999999957,1051061,0.0041977,0.0169543
6698,20708,Polyline,1,0,98.000000000000000,138.000000000000000,639.996999999999957,1098138,0.0000000,0.0000000
6699,8619,Polyline,1,1,40.000000000000000,43.000000000000000,639.996999999999957,1040043,0.0000000,0.0100000
6700,18658,Polyline,1,1,87.000000000000000,120.000000000000000,639.996999999999957,1087120,0.0003171,0.0363952
6701,766,Polyline,1,1,29.000000000000000,25.000000000000000,639.996999999999957,1029025,-0.0007845,0.0269966
6702,16000,Polyline,1,1,76.000000000000000,102.000000000000000,639.996999999999957,1076102,0.0002040,0.0114701
6703,4023,Polyline,1,0,18.000000000000000,7.000000000000000,639.996999999999957,1018007,0.0000000,0.0000000
6704,13807,Polyline,1,1,65.000000000000000,84.000000000000000,639.996999999999957,1065084,0.0000000,0.0100000
6705,11652,Polyline,1,1,54.000000000000000,66.000000000000000,639.996999999999957,1054066,0.0041039,0.0139720
6706,21125,Polyline,1,0,101.000000000000000,143.000000000000000,639.996999999999957,1101143,0.0000000,0.0000000
6707,9315,Polyline,1,1,43.000000000000000,48.000000000000000,639.996999999999957,1043048,0.0000000,0.0100000
6708,19097,Polyline,1,1,90.000000000000000,125.000000000000000,639.996999999999957,1090125,0.0001317,0.0598441
6709,6989,Polyline,1,1,32.000000000000000,30.000000000000000,639.996999999999957,1032030,-0.0032448,0.0243126
6710,16081,Polyline,1,1,79.000000000000000,107.000000000000000,639.996999999999957,1079107,0.0000274,0.0134738
6711,361,Polyline,1,1,21.000000000000000,12.000000000000000,639.996999999999957,1021012,0.0000000,0.0100000
6712,14209,Polyline,1,1,68.000000000000000,89.000000000000000,639.996999999999957,1068089,0.0000000,0.0100000
6713,12293,Polyline,1,1,57.000000000000000,71.000000000000000,639.996999999999957,1057071,0.0031944,0.0102490
6714,21513,Polyline,1,0,104.000000000000000,148.000000000000000,639.996999999999957,1104148,0.0000000,0.0000000
6715,9878,Polyline,1,1,46.000000000000000,53.000000000000000,639.996999999999957,1046053,0.0018686,0.0140316
6716,19783,Polyline,1,0,93.000000000000000,130.000000000000000,639.996999999999957,1093130,0.0000000,0.0000000
6717,6803,Polyline,1,1,35.000000000000000,35.000000000000000,639.996999999999957,1035035,-0.0047857,0.0167103
6718,17664,Polyline,1,1,82.000000000000000,112.000000000000000,639.996999999999957,1082112,0.0003211,0.0178789
6719,5098,Polyline,1,1,24.000000000000000,17.000000000000000,639.996999999999957,1024017,0.0007935,0.0114809
6720,15205,Polyline,1,1,71.000000000000000,94.000000000000000,639.996999999999957,1071094,0.0000000,0.0100000
6721,12900,Polyline,1,1,60.000000000000000,76.000000000000000,639.996999999999957,1060076,0.0000000,0.0100000
6722,10747,Polyline,1,1,49.000000000000000,58.000000000000000,639.996999999999957,1049058,0.0036555,0.0171253
6723,19987,Polyline,1,0,96.000000000000000,135.000000000000000,639.996999999999957,1096135,0.0000000,0.0000000
6724,8313,Polyline,1,1,38.000000000000000,40.000000000000000,639.996999999999957,1038040,-0.0046715,0.0109300
6725,18159,Polyline,1,1,85.000000000000000,117.000000000000000,639.996999999999957,1085117,0.0003049,0.0273536
6726,5768,Polyline,1,1,27.000000000000000,22.000000000000000,639.996999999999957,1027022,0.0002782,0.0221423
6727,15715,Polyline,1,1,74.000000000000000,99.000000000000000,639.996999999999957,1074099,0.0002205,0.0105640
6728,3602,Polyline,1,0,16.000000000000000,4.000000000000000,639.996999999999957,1016004,0.0000000,0.0000000
6729,13434,Polyline,1,1,63.000000000000000,81.000000000000000,639.996999999999957,1063081,0.0000000,0.0100000
6730,11207,Polyline,1,1,52.000000000000000,63.000000000000000,639.996999999999957,1052063,0.0043683,0.0162765
6731,20837,Polyline,1,0,99.000000000000000,140.000000000000000,639.996999999999957,1099140,0.0000000,0.0000000
6732,8893,Polyline,1,1,41.000000000000000,45.000000000000000,639.996999999999957,1041045,0.0000000,0.0100000
6733,19021,Polyline,1,1,88.000000000000000,122.000000000000000,639.996999999999957,1088122,0.0002615,0.0443994
6734,6428,Polyline,1,0,30.000000000000000,27.000000000000000,639.996999999999957,1030027,0.0000000,0.0000000
6735,16154,Polyline,1,1,77.000000000000000,104.000000000000000,639.996999999999957,1077104,0.0000555,0.0120630
6736,4234,Polyline,1,1,19.000000000000000,9.000000000000000,639.996999999999957,1019009,0.0000000,0.0100000
6737,7780,Polyline,1,1,66.000000000000000,86.000000000000000,639.996999999999957,1066086,0.0000000,0.0100000
6738,11842,Polyline,1,1,55.000000000000000,68.000000000000000,639.996999999999957,1055068,0.0038554,0.0124993
6739,21336,Polyline,1,0,102.000000000000000,145.000000000000000,639.996999999999957,1102145,0.0000000,0.0000000
6740,9505,Polyline,1,1,44.000000000000000,50.000000000000000,639.996999999999957,1044050,0.0007664,0.0114163
6741,19362,Polyline,1,1,91.000000000000000,127.000000000000000,639.996999999999957,1091127,0.0000404,0.0725102
6742,7064,Polyline,1,1,33.000000000000000,32.000000000000000,639.996999999999957,1033032,-0.0039395,0.0212264
6743,17348,Polyline,1,1,80.000000000000000,109.000000000000000,639.996999999999957,1080109,0.0003054,0.0149625
6744,4789,Polyline,1,0,22.000000000000000,14.000000000000000,639.996999999999957,1022014,0.0000000,0.0000000
6745,13955,Polyline,1,1,69.000000000000000,91.000000000000000,639.996999999999957,1069091,0.0000000,0.0100000
6746,12261,Polyline,1,1,58.000000000000000,73.000000000000000,639.996999999999957,1058073,0.0000000,0.0100000
6747,10229,Polyline,1,1,47.000000000000000,55.000000000000000,639.996999999999957,1047055,0.0027083,0.0156587
6748,16444,Polyline,1,0,94.000000000000000,132.000000000000000,639.996999999999957,1094132,0.0000000,0.0000000
6749,7913,Polyline,1,1,36.000000000000000,37.000000000000000,639.996999999999957,1036037,-0.0046072,0.0140586
6750,17925,Polyline,1,1,83.000000000000000,114.000000000000000,639.996999999999957,1083114,0.0003274,0.0210163
6751,5311,Polyline,1,1,25.000000000000000,19.000000000000000,639.996999999999957,1025019,0.0007300,0.0150964
6752,12572,Polyline,1,1,72.000000000000000,96.000000000000000,639.996999999999957,1072096,0.0000000,0.0100000
6753,3236,Polyline,1,0,14.000000000000000,1.000000000000000,639.996999999999957,1014001,0.0000000,0.0000000
6754,13083,Polyline,1,1,61.000000000000000,78.000000000000000,639.996999999999957,1061078,0.0000000,0.0100000
6755,10565,Polyline,1,1,50.000000000000000,60.000000000000000,639.996999999999957,1050060,0.0041652,0.0174995
6756,19406,Polyline,1,0,97.000000000000000,137.000000000000000,639.996999999999957,1097137,0.0000000,0.0000000
6757,8476,Polyline,1,1,39.000000000000000,42.000000000000000,639.996999999999957,1039042,0.0000000,0.0100000
6758,18370,Polyline,1,1,86.000000000000000,119.000000000000000,639.996999999999957,1086119,0.0003795,0.0330479
6759,6172,Polyline,1,1,28.000000000000000,24.000000000000000,639.996999999999957,1028024,-0.0002566,0.0249804
6760,15857,Polyline,1,1,75.000000000000000,101.000000000000000,639.996999999999957,1075101,0.0002086,0.0111240
6761,3813,Polyline,1,0,17.000000000000000,6.000000000000000,639.996999999999957,1017006,0.0000000,0.0000000
6762,13624,Polyline,1,1,64.000000000000000,83.000000000000000,639.996999999999957,1064083,0.0000000,0.0100000
6763,9087,Polyline,1,1,53.000000000000000,65.000000000000000,639.996999999999957,1053065,0.0043423,0.0151142
6764,20936,Polyline,1,0,100.000000000000000,142.000000000000000,639.996999999999957,1100142,0.0000000,0.0000000
6765,9217,Polyline,1,1,42.000000000000000,47.000000000000000,639.996999999999957,1042047,0.0000000,0.0100000
6766,18962,Polyline,1,1,89.000000000000000,124.000000000000000,639.996999999999957,1089124,0.0002328,0.0541792
6767,6611,Polyline,1,1,31.000000000000000,29.000000000000000,639.996999999999957,1031029,-0.0025194,0.0251490
6768,16703,Polyline,1,1,78.000000000000000,106.000000000000000,639.996999999999957,1078106,0.0000200,0.0130419
6769,4462,Polyline,1,1,20.000000000000000,11.000000000000000,639.996999999999957,1020011,0.0000000,0.0100000
6770,14324,Polyline,1,1,67.000000000000000,88.000000000000000,639.996999999999957,1067088,0.0000000,0.0100000
6771,12032,Polyline,1,1,56.000000000000000,70.000000000000000,639.996999999999957,1056070,0.0035257,0.0111381
6772,21601,Polyline,1,0,103.000000000000000,147.000000000000000,639.996999999999957,1103147,0.0000000,0.0000000
6773,9695,Polyline,1,1,45.000000000000000,52.000000000000000,639.996999999999957,1045052,0.0015562,0.0131798
6774,19573,Polyline,1,1,92.000000000000000,129.000000000000000,639.996999999999957,1092129,-0.0000126,0.0872566
6775,6008,Polyline,1,1,34.000000000000000,34.000000000000000,639.996999999999957,1034034,-0.0043416,0.0182124
6776,17559,Polyline,1,1,81.000000000000000,111.000000000000000,639.996999999999957,1081111,0.0003237,0.0168681
6777,4731,Polyline,1,1,23.000000000000000,16.000000000000000,639.996999999999957,1023016,0.0000000,0.0100000
6778,14799,Polyline,1,1,70.000000000000000,93.000000000000000,639.996999999999957,1070093,0.0000000,0.0100000
6779,12717,Polyline,1,1,59.000000000000000,75.000000000000000,639.996999999999957,1059075,0.0000000,0.0100000
6780,10468,Polyline,1,1,48.000000000000000,57.000000000000000,639.996999999999957,1048057,0.0034428,0.0169861
6781,20188,Polyline,1,0,95.000000000000000,134.000000000000000,639.996999999999957,1095134,0.0000000,0.0000000
6782,8103,Polyline,1,1,37.000000000000000,39.000000000000000,639.996999999999957,1037039,-0.0051583,0.0122540
6783,17725,Polyline,1,1,84.000000000000000,116.000000000000000,639.996999999999957,1084116,0.0003306,0.0251038
6784,5354,Polyline,1,1,26.000000000000000,21.000000000000000,639.996999999999957,1026021,0.0005391,0.0190521
6785,15527,Polyline,1,1,73.000000000000000,98.000000000000000,639.996999999999957,1073098,0.0002498,0.0102083
6786,3392,Polyline,1,0,15.000000000000000,3.000000000000000,639.996999999999957,1015003,0.0000000,0.0000000
6787,10365,Polyline,1,1,62.000000000000000,80.000000000000000,639.996999999999957,1062080,0.0000000,0.0100000
6788,11018,Polyline,1,1,51.000000000000000,62.000000000000000,639.996999999999957,1051062,0.0044574,0.0171869
6789,20709,Polyline,1,0,98.000000000000000,139.000000000000000,639.996999999999957,1098139,0.0000000,0.0000000
6790,8620,Polyline,1,1,40.000000000000000,44.000000000000000,639.996999999999957,1040044,0.0000000,0.0100000
6791,18659,Polyline,1,1,87.000000000000000,121.000000000000000,639.996999999999957,1087121,0.0003312,0.0402268
6792,767,Polyline,1,1,29.000000000000000,26.000000000000000,639.996999999999957,1029026,-0.0009898,0.0260153
6793,16001,Polyline,1,1,76.000000000000000,103.000000000000000,639.996999999999957,1076103,0.0002170,0.0118421
6794,4024,Polyline,1,1,18.000000000000000,8.000000000000000,639.996999999999957,1018008,0.0000000,0.0100000
6795,13808,Polyline,1,1,65.000000000000000,85.000000000000000,639.996999999999957,1065085,0.0000000,0.0100000
6796,11653,Polyline,1,1,54.000000000000000,67.000000000000000,639.996999999999957,1054067,0.0041559,0.0136866
6797,21126,Polyline,1,0,101.000000000000000,144.000000000000000,639.996999999999957,1101144,0.0000000,0.0000000
6798,9316,Polyline,1,1,43.000000000000000,49.000000000000000,639.996999999999957,1043049,0.0005669,0.0104784
6799,19098,Polyline,1,1,90.000000000000000,126.000000000000000,639.996999999999957,1090126,0.0001508,0.0657215
6800,6990,Polyline,1,1,32.000000000000000,31.000000000000000,639.996999999999957,1032031,-0.0032882,0.0225019
6801,16082,Polyline,1,1,79.000000000000000,108.000000000000000,639.996999999999957,1079108,0.0003028,0.0143664
6802,362,Polyline,1,0,21.000000000000000,13.000000000000000,639.996999999999957,1021013,0.0000000,0.0000000
6803,14210,Polyline,1,1,68.000000000000000,90.000000000000000,639.996999999999957,1068090,0.0000000,0.0100000
6804,12294,Polyline,1,1,57.000000000000000,72.000000000000000,639.996999999999957,1057072,0.0002410,0.0100000
6805,21514,Polyline,1,0,104.000000000000000,149.000000000000000,639.996999999999957,1104149,0.0000000,0.0000000
6806,9879,Polyline,1,1,46.000000000000000,54.000000000000000,639.996999999999957,1046054,0.0023903,0.0149729
6807,19784,Polyline,1,0,93.000000000000000,131.000000000000000,639.996999999999957,1093131,0.0000000,0.0000000
6808,6804,Polyline,1,1,35.000000000000000,36.000000000000000,639.996999999999957,1035036,-0.0043901,0.0154575
6809,17665,Polyline,1,1,82.000000000000000,113.000000000000000,639.996999999999957,1082113,0.0003400,0.0195925
6810,5099,Polyline,1,1,24.000000000000000,18.000000000000000,639.996999999999957,1024018,0.0008444,0.0126125
6811,15206,Polyline,1,1,71.000000000000000,95.000000000000000,639.996999999999957,1071095,0.0000000,0.0100000
6812,12901,Polyline,1,1,60.000000000000000,77.000000000000000,639.996999999999957,1060077,0.0000000,0.0100000
6813,10748,Polyline,1,1,49.000000000000000,59.000000000000000,639.996999999999957,1049059,0.0040615,0.0178037
6814,19988,Polyline,1,0,96.000000000000000,136.000000000000000,639.996999999999957,1096136,0.0000000,0.0000000
6815,8314,Polyline,1,1,38.000000000000000,41.000000000000000,639.996999999999957,1038041,-0.0037581,0.0101701
6816,18160,Polyline,1,1,85.000000000000000,118.000000000000000,639.996999999999957,1085118,0.0004385,0.0301229
6817,5769,Polyline,1,1,27.000000000000000,23.000000000000000,639.996999999999957,1027023,0.0001566,0.0224717
6818,15716,Polyline,1,1,74.000000000000000,100.000000000000000,639.996999999999957,1074100,0.0002214,0.0107490
6819,3603,Polyline,1,0,16.000000000000000,5.000000000000000,639.996999999999957,1016005,0.0000000,0.0000000
6820,13435,Polyline,1,1,63.000000000000000,82.000000000000000,639.996999999999957,1063082,0.0000000,0.0100000
6821,11208,Polyline,1,1,52.000000000000000,64.000000000000000,639.996999999999957,1052064,0.0045339,0.0162533
6822,20838,Polyline,1,0,99.000000000000000,141.000000000000000,639.996999999999957,1099141,0.0000000,0.0000000
6823,8894,Polyline,1,1,41.000000000000000,46.000000000000000,639.996999999999957,1041046,0.0000000,0.0100000
6824,19022,Polyline,1,1,88.000000000000000,123.000000000000000,639.996999999999957,1088123,0.0002794,0.0489304
6825,6429,Polyline,1,0,30.000000000000000,28.000000000000000,639.996999999999957,1030028,0.0000000,0.0000000
6826,16155,Polyline,1,1,77.000000000000000,105.000000000000000,639.996999999999957,1077105,0.0000659,0.0125947
6827,4235,Polyline,1,0,19.000000000000000,10.000000000000000,639.996999999999957,1019010,0.0000000,0.0000000
6828,7781,Polyline,1,1,66.000000000000000,87.000000000000000,639.996999999999957,1066087,0.0000000,0.0100000
6829,11843,Polyline,1,1,55.000000000000000,69.000000000000000,639.996999999999957,1055069,0.0038538,0.0121621
6830,21337,Polyline,1,0,102.000000000000000,146.000000000000000,639.996999999999957,1102146,0.0000000,0.0000000
6831,9506,Polyline,1,1,44.000000000000000,51.000000000000000,639.996999999999957,1044051,0.0012786,0.0122864
6832,19363,Polyline,1,1,91.000000000000000,128.000000000000000,639.996999999999957,1091128,0.0000616,0.0794587
6833,7065,Polyline,1,1,33.000000000000000,33.000000000000000,639.996999999999957,1033033,-0.0038236,0.0196411
6834,17349,Polyline,1,1,80.000000000000000,110.000000000000000,639.996999999999957,1080110,0.0003185,0.0160124
6835,4790,Polyline,1,0,22.000000000000000,15.000000000000000,639.996999999999957,1022015,0.0000000,0.0000000
6836,13956,Polyline,1,1,69.000000000000000,92.000000000000000,639.996999999999957,1069092,0.0000000,0.0100000
6837,12262,Polyline,1,1,58.000000000000000,74.000000000000000,639.996999999999957,1058074,0.0000000,0.0100000
6838,10230,Polyline,1,1,47.000000000000000,56.000000000000000,639.996999999999957,1047056,0.0031767,0.0165956
6839,16445,Polyline,1,0,94.000000000000000,133.000000000000000,639.996999999999957,1094133,0.0000000,0.0000000
6840,7914,Polyline,1,1,36.000000000000000,38.000000000000000,639.996999999999957,1036038,-0.0040136,0.0130482
6841,17926,Polyline,1,1,83.000000000000000,115.000000000000000,639.996999999999957,1083115,0.0003469,0.0231757
6842,5312,Polyline,1,1,25.000000000000000,20.000000000000000,639.996999999999957,1025020,0.0007313,0.0161751
6843,12573,Polyline,1,1,72.000000000000000,97.000000000000000,639.996999999999957,1072097,0.0000000,0.0100000
6844,3237,Polyline,1,0,14.000000000000000,2.000000000000000,639.996999999999957,1014002,0.0000000,0.0000000
6845,13084,Polyline,1,1,61.000000000000000,79.000000000000000,639.996999999999957,1061079,0.0000000,0.0100000
6846,10566,Polyline,1,1,50.000000000000000,61.000000000000000,639.996999999999957,1050061,0.0044776,0.0179316
6847,19407,Polyline,1,0,97.000000000000000,138.000000000000000,639.996999999999957,1097138,0.0000000,0.0000000
6848,8477,Polyline,1,1,39.000000000000000,43.000000000000000,639.996999999999957,1039043,0.0000000,0.0100000
6849,18371,Polyline,1,1,86.000000000000000,120.000000000000000,639.996999999999957,1086120,0.0003973,0.0365431
6850,6173,Polyline,1,0,28.000000000000000,25.000000000000000,639.996999999999957,1028025,0.0000000,0.0000000
6851,15858,Polyline,1,1,75.000000000000000,102.000000000000000,639.996999999999957,1075102,0.0002150,0.0114407
6852,3814,Polyline,1,0,17.000000000000000,7.000000000000000,639.996999999999957,1017007,0.0000000,0.0000000
6853,13625,Polyline,1,1,64.000000000000000,84.000000000000000,639.996999999999957,1064084,0.0000000,0.0100000
6854,9088,Polyline,1,1,53.000000000000000,66.000000000000000,639.996999999999957,1053066,0.0044245,0.0148964
6855,20937,Polyline,1,0,100.000000000000000,143.000000000000000,639.996999999999957,1100143,0.0000000,0.0000000
6856,9218,Polyline,1,1,42.000000000000000,48.000000000000000,639.996999999999957,1042048,0.0000000,0.0100000
6857,18963,Polyline,1,1,89.000000000000000,125.000000000000000,639.996999999999957,1089125,0.0002505,0.0595240
6858,6612,Polyline,1,1,31.000000000000000,30.000000000000000,639.996999999999957,1031030,-0.0026066,0.0234936
6859,16704,Polyline,1,1,78.000000000000000,107.000000000000000,639.996999999999957,1078107,0.0002937,0.0138242
6860,4463,Polyline,1,0,20.000000000000000,12.000000000000000,639.996999999999957,1020012,0.0000000,0.0000000
6861,14325,Polyline,1,1,67.000000000000000,89.000000000000000,639.996999999999957,1067089,0.0000000,0.0100000
6862,12033,Polyline,1,1,56.000000000000000,71.000000000000000,639.996999999999957,1056071,0.0035031,0.0108216
6863,21602,Polyline,1,0,103.000000000000000,148.000000000000000,639.996999999999957,1103148,0.0000000,0.0000000
6864,9696,Polyline,1,1,45.000000000000000,53.000000000000000,639.996999999999957,1045053,0.0020674,0.0141435
6865,19574,Polyline,1,1,92.000000000000000,130.000000000000000,639.996999999999957,1092130,-0.0000043,0.0954944
6866,6009,Polyline,1,1,34.000000000000000,35.000000000000000,639.996999999999957,1034035,-0.0040546,0.0168671
6867,17560,Polyline,1,1,81.000000000000000,112.000000000000000,639.996999999999957,1081112,0.0003448,0.0183887
6868,4732,Polyline,1,0,23.000000000000000,17.000000000000000,639.996999999999957,1023017,0.0000000,0.0000000
6869,14800,Polyline,1,1,70.000000000000000,94.000000000000000,639.996999999999957,1070094,0.0000000,0.0100000
6870,12718,Polyline,1,1,59.000000000000000,76.000000000000000,639.996999999999957,1059076,0.0000000,0.0100000
6871,10469,Polyline,1,1,48.000000000000000,58.000000000000000,639.996999999999957,1048058,0.0038899,0.0178335
6872,20189,Polyline,1,0,95.000000000000000,135.000000000000000,639.996999999999957,1095135,0.0000000,0.0000000
6873,8104,Polyline,1,1,37.000000000000000,40.000000000000000,639.996999999999957,1037040,-0.0043930,0.0114249
6874,17726,Polyline,1,1,84.000000000000000,117.000000000000000,639.996999999999957,1084117,0.0003502,0.0277580
6875,5355,Polyline,1,1,26.000000000000000,22.000000000000000,639.996999999999957,1026022,0.0004658,0.0197532
6876,15528,Polyline,1,1,73.000000000000000,99.000000000000000,639.996999999999957,1073099,0.0002357,0.0103521
6877,3393,Polyline,1,0,15.000000000000000,4.000000000000000,639.996999999999957,1015004,0.0000000,0.0000000
6878,10366,Polyline,1,1,62.000000000000000,81.000000000000000,639.996999999999957,1062081,0.0000000,0.0100000
6879,11019,Polyline,1,1,51.000000000000000,63.000000000000000,639.996999999999957,1051063,0.0046771,0.0173330
6880,20710,Polyline,1,0,98.000000000000000,140.000000000000000,639.996999999999957,1098140,0.0000000,0.0000000
6881,8621,Polyline,1,1,40.000000000000000,45.000000000000000,639.996999999999957,1040045,0.0000000,0.0100000
6882,18660,Polyline,1,1,87.000000000000000,122.000000000000000,639.996999999999957,1087122,0.0003490,0.0443641
6883,768,Polyline,1,0,29.000000000000000,27.000000000000000,639.996999999999957,1029027,0.0000000,0.0000000
6884,16002,Polyline,1,1,76.000000000000000,104.000000000000000,639.996999999999957,1076104,0.0000633,0.0121636
6885,4025,Polyline,1,0,18.000000000000000,9.000000000000000,639.996999999999957,1018009,0.0000000,0.0000000
6886,13809,Polyline,1,1,65.000000000000000,86.000000000000000,639.996999999999957,1065086,0.0000000,0.0100000
6887,11654,Polyline,1,1,54.000000000000000,68.000000000000000,639.996999999999957,1054068,0.0041707,0.0133622
6888,21127,Polyline,1,0,101.000000000000000,145.000000000000000,639.996999999999957,1101145,0.0000000,0.0000000
6889,9317,Polyline,1,1,43.000000000000000,50.000000000000000,639.996999999999957,1043050,0.0010266,0.0113289
